id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang	src_text
train-772	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-772_16k.wav:0:124096	8209	124096	<triplet> Richard Celeste <subj> Ohio <obj> Live <subj> Democratic Governors ' Association <obj> Work	0	en	The Democrats elected <entity> Ohio </entity> 's <entity> Richard Celeste </entity> to be chairman of the <entity> Democratic Governors ' Association </entity> , beginning in January.
train-773	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-773_16k.wav:0:205832	13317	205832	<triplet> CTK <subj> Prague <obj> Base	0	en	AU2206082794 <entity> Prague </entity> <entity> CTK </entity> in English <entity> 0604 GMT </entity> <entity> 22 Jun 94 </entity> -- FOR OFFICIAL USE ONLY
train-774	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-774_16k.wav:0:221435	14292	221435	<triplet> BANGKOK POST <subj> Bangkok <obj> Base	0	en	BK2506112994 <entity> Bangkok </entity> <entity> BANGKOK POST </entity> in English <entity> 25 Jun 94 </entity> pp 1 , 3
train-775	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-775_16k.wav:0:30103	2334	30103	<triplet> AOSTA <subj> Italy <obj> Locate <triplet> AP <subj> AOSTA <obj> Base <subj> Italy <obj> Base	0	en	<entity> AOSTA </entity> , <entity> Italy </entity> ( <entity> AP </entity> )
train-776	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-776_16k.wav:0:151961	9950	151961	<triplet> Sirhan Bishara Sirhan <subj> Kennedy <obj> Kill	0	en	The items included the .22-caliber gun <entity> Sirhan Bishara Sirhan </entity> used to kill <entity> Kennedy </entity> on <entity> June </entity> 5 , 1968 , in the hotel kitchen .
train-777	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-777_16k.wav:0:31592	2427	31592	<triplet> KRASNAYA ZVEZDA <subj> Moscow <obj> Base	0	en	<entity> Moscow </entity> <entity> KRASNAYA ZVEZDA </entity>
train-778	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-778_16k.wav:0:268990	17264	268990	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill <subj> Officer J.D. Tippit <obj> Kill	0	en	Indeed , not only was truth our only goal , but we found that truth : <entity> Lee Harvey Oswald </entity> was the lone gunman who killed <entity> President Kennedy </entity> and <entity> Officer J.D. Tippit </entity> on that tragic <entity> Friday </entity> afternoon in <entity> Dallas </entity> , <entity> Nov. </entity> 22 , 1963.
train-779	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-779_16k.wav:0:287575	18425	287575	<triplet> Harvard <subj> U.S. <obj> Base <triplet> Kennedy <subj> U.S. <obj> Live	0	en	The book , ` ` <entity> On the Brink : Americans and Soviets Reexamine the Cuban Missile Crisis </entity> , ' ' is based largely on two <entity> 1987 </entity> conferences sponsored by <entity> Harvard </entity> _ one that featured top <entity> Kennedy </entity> advisers and <entity> U.S. </entity> scholars and a second in which three <entity> Soviets </entity> joined the <entity> Americans </entity> .
train-780	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-780_16k.wav:0:40877	3007	40877	<triplet> ROCK HILL <subj> S.C <obj> Locate	0	en	<entity> ROCK HILL </entity> , <entity> S.C </entity> .
train-781	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-781_16k.wav:0:148618	9741	148618	<triplet> Andrew Jackson <subj> Waxhaw , South Carolina <obj> Live	0	en	In 1767 , the seventh President of the <entity> United States </entity> , <entity> Andrew Jackson </entity> , was born in <entity> Waxhaw , South Carolina </entity> .
train-782	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-782_16k.wav:0:130787	8627	130787	<triplet> Jim Martin <subj> North Carolina <obj> Live	0	en	<entity> Jacobs </entity> ' lawyers asked for the stay after <entity> Cuomo </entity> signed a request from <entity> North Carolina </entity> Gov. <entity> Jim Martin </entity> on Tuesday to return <entity> Jacobs </entity> .
train-783	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-783_16k.wav:0:140816	9253	140816	<triplet> Brazilian Embassy <subj> Britain <obj> Base <subj> London <obj> Base	0	en	Tuesday 's trade development will be conveyed to <entity> Britain </entity> by the <entity> Brazilian Embassy </entity> in <entity> London </entity> , <entity> Argentina </entity> 's diplomatic representative there.
train-784	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-784_16k.wav:0:218094	14083	218094	<triplet> Statue of Liberty <subj> America <obj> Locate	0	en	The original , a figure of a woman raising a torch in much the same manner as <entity> America </entity> 's <entity> Statue of Liberty </entity> , was destroyed by the <entity> Chinese Army </entity> on <entity> June 5 </entity> after the massacre that crushed the student-led protest movement.
train-785	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-785_16k.wav:0:151594	9927	151594	<triplet> Jack Nicklaus <subj> Ohio <obj> Live	0	en	I also feel obliged to point out that <entity> Jack Nicklaus </entity> thinks so highly of <entity> Muirfield </entity> that he named a course he built in his native <entity> Ohio </entity> after it .
train-786	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-786_16k.wav:0:194314	12597	194314	<triplet> Russell Strong <subj> Queensland Liver Transplant Service <obj> Work	0	en	The head of <entity> Queensland Liver Transplant Service </entity> , Dr. <entity> Russell Strong </entity> , said one of the difficulties faced by the team of surgeons that carried out the operation was dividing the liver without harming the donor.
train-787	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-787_16k.wav:0:42370	3100	42370	<triplet> Tunisian Republic Radio Network <subj> Tunis <obj> Base	0	en	<entity> Tunis </entity> <entity> Tunisian Republic Radio Network </entity>
train-788	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-788_16k.wav:0:248559	15987	248559	<triplet> Quayles <subj> Naval Observatory <obj> Live <subj> Washington <obj> Live <triplet> Tucker <subj> Naval Observatory <obj> Live <subj> Washington <obj> Live <triplet> Benjamin <subj> Naval Observatory <obj> Live <subj> Washington <obj> Live <triplet> Corinne <subj> Naval Observatory <obj> Live <subj> Washington <obj> Live <triplet> Naval Observatory <subj> Washington <obj> Locate	0	en	The <entity> Quayles </entity> ' children _ <entity> Tucker </entity> , 15 , <entity> Benjamin </entity> , 12 , and <entity> Corinne </entity> , 10 _ live on the top floor of the three-story building , which is on the rolling grounds of the <entity> Naval Observatory </entity> in northwest <entity> Washington </entity> and was built in <entity> 1894. </entity>
train-789	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-789_16k.wav:0:247072	15894	247072	<triplet> The Globe and Mail <subj> Canada <obj> Base <triplet> Robert Bourassa <subj> Canada <obj> Live <subj> Quebec <obj> Live <subj> Quebec. <obj> Live	0	en	<entity> The Globe and Mail </entity> , which calls itself <entity> Canada </entity> 's national newspaper , said in an editorial Thursday that <entity> Quebec </entity> Premier <entity> Robert Bourassa </entity> ` ` has received , and deserves , strong criticism for his decision on the language of commercial signs in <entity> Quebec. </entity> .. .
train-790	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-790_16k.wav:0:52029	3704	52029	<triplet> GSA Depot <subj> Watertown <obj> Locate <subj> Mass. <obj> Locate <triplet> Watertown <subj> Mass. <obj> Locate	0	en	<entity> GSA Depot </entity> , <entity> Watertown </entity> , <entity> Mass. </entity> ;
train-791	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-791_16k.wav:0:114068	7582	114068	<triplet> Mr Nelson Rohihlahla Mandela <subj> Republic of South Africa <obj> Live	0	en	" I accordingly declare <entity> Mr Nelson Rohihlahla Mandela </entity> duly elected as the president of the <entity> Republic of South Africa </entity> . "
train-792	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-792_16k.wav:0:218092	14083	218092	<triplet> Juan Novara <subj> Mediterranean Foundation <obj> Work	0	en	<entity> CLARIN </entity> : There is a study conducted by the <entity> Mediterranean Foundation </entity> headed by <entity> Juan Novara </entity> saying that the <entity> CNEA </entity> is not competitive and that nuclear energy is expensive , dirty , and is being abandoned throughout the world .
train-793	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-793_16k.wav:0:173140	11274	173140	<triplet> James Earl Ray <subj> Dr. Martin Luther King Jr <obj> Kill	0	en	In 1968 , authorities announced the capture in <entity> London </entity> of <entity> James Earl Ray </entity> , suspected of the assassination of civil rights leader <entity> Dr. Martin Luther King Jr </entity> .
train-794	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-794_16k.wav:0:161621	10554	161621	<triplet> Man Ray <subj> Philadelphia <obj> Live	0	en	Born in <entity> Philadelphia </entity> the son of a Jewish tailor , <entity> Man Ray </entity> was forced to flee his adopted home of <entity> Paris </entity> -- a city which revered him -- during <entity> World War II </entity> .
train-795	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-795_16k.wav:0:255988	16452	255988	<triplet> Frank D. Cuevas <subj> James Miller <obj> Kill	0	en	<entity> Frank D. Cuevas </entity> , 44 , of 24th <entity> Street </entity> , shot <entity> James Miller </entity> , 54 , after <entity> Miller </entity> forced his way into the apartment at gunpoint at 10 : 40 p.m. , according to <entity> Sgt. Frank Martinez </entity> of the homicide unit .
train-796	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-796_16k.wav:0:178340	11599	178340	<triplet> Chinese Foreign Ministry <subj> Beijing <obj> Base <subj> China <obj> Base <triplet> Li Zhaoxing <subj> Chinese Foreign Ministry <obj> Work <subj> Beijing <obj> Live <subj> China <obj> Live	0	en	At a regular <entity> Chinese Foreign Ministry </entity> briefing in <entity> Beijing </entity> on Thursday , spokesman <entity> Li Zhaoxing </entity> would say only that <entity> China </entity> will consider direct talks with <entity> Vietnam </entity> ` ` at an appropriate time. ' '
train-797	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-797_16k.wav:0:204721	13247	204721	<triplet> Sophie Masloff <subj> Pittsburgh <obj> Live	0	en	<entity> Pittsburgh </entity> Mayor <entity> Sophie Masloff </entity> touted the joys of her favorite city on the nationally televised <entity> Pat Sajak Show </entity> and put an end to rumors that she sometimes arrives at work with a cup of homemade <entity> chicken soup </entity> .
train-798	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-798_16k.wav:0:101064	6769	101064	<triplet> Kim Jae-kyu <subj> President Park Chung-hee <obj> Kill	0	en	In <entity> South Korea </entity> , <entity> Kim Jae-kyu </entity> , the assassin of <entity> President Park Chung-hee </entity> , was executed .
train-799	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-799_16k.wav:0:192830	12504	192830	<triplet> Austrian television <subj> Georgetown <obj> Base	0	en	<entity> Bloch </entity> also read Austrian newspaper accounts of the case , which <entity> Weisner </entity> showed him during <entity> Bloch </entity> 's 45-minute visit to the offices of <entity> Austrian television </entity> Monday afternoon in the <entity> Georgetown </entity> section of the capital.
train-800	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-800_16k.wav:0:32336	2473	32336	<triplet> Radio Reloj Network <subj> Havana <obj> Base	0	en	<entity> Havana </entity> <entity> Radio Reloj Network </entity>
train-801	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-801_16k.wav:0:102178	6839	102178	<triplet> Thomas Alva Edison <subj> Milan , Ohio <obj> Live	0	en	In 1847 , inventor <entity> Thomas Alva Edison </entity> was born in <entity> Milan , Ohio </entity> .
train-802	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-802_16k.wav:0:127442	8418	127442	<triplet> Bradley First Air of Carp <subj> Ontario <obj> Base	0	en	<entity> Bradley First Air of Carp </entity> , <entity> Ontario </entity> , which owned the plane , said the crew members were pilots from <entity> Montreal </entity> and <entity> Ottawa </entity> .
train-803	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-803_16k.wav:0:174997	11390	174997	<triplet> Mohamed Ahmed Issa <subj> United Djibouti Opposition Front <obj> Work <triplet> Cheiko <subj> United Djibouti Opposition Front <obj> Work	0	en	It must also be pointed out that the chairman of the <entity> United Djibouti Opposition Front </entity> , <entity> Mohamed Ahmed Issa </entity> , also known as <entity> Cheiko </entity> , was arrested at his home this evening .
train-804	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-804_16k.wav:0:240011	15453	240011	<triplet> V. Mikhaylov <subj> Russian Atomic Energy Minister <obj> Work <triplet> Mikhaylov <subj> Russian Atomic Energy Minister <obj> Work	0	en	I was keen to ask the following questions in an interview with <entity> Russian Atomic Energy Minister </entity> <entity> V. Mikhaylov </entity> : ( <entity> Gubarev </entity> ) How did <entity> Ukraine </entity> lose out by this deal ? ( <entity> Mikhaylov </entity> ) The level of <entity> Ukraine </entity> 's security has increased -- so in fact <entity> Ukraine </entity> has benefited .
train-805	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-805_16k.wav:0:199520	12922	199520	<triplet> Me 'ir Kohen <subj> IDF <obj> Work <subj> Israel Defense Forces <obj> Work	0	en	" The entire effort is how to reduce the early damage ( from a missile attack ) so the missile launchers can be found , " says <entity> Me 'ir Kohen </entity> , a missile expert close to the <entity> IDF </entity> ( <entity> Israel Defense Forces </entity> ) leadership .
train-806	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-806_16k.wav:0:163109	10647	163109	<triplet> Will Carlson. <subj> Michigan State <obj> Work	0	en	` ` We put in the peacock to get a little attention and show how spectacular it 's going to be , ' ' said <entity> Michigan State </entity> horticulture Professor <entity> Will Carlson. </entity>
train-807	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-807_16k.wav:0:135619	8928	135619	<triplet> Robeson County <subj> N.C. <obj> Locate	0	en	<entity> Jacobs </entity> has said that he would not receive a fair trial in <entity> Robeson County </entity> , <entity> N.C. </entity> , and that he fears for his life if he is returned there .
train-808	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-808_16k.wav:0:115924	7698	115924	<triplet> SILSKI VISTI <subj> Kiev <obj> Base	0	en	Diphtheria in <entity> Zhitomir </entity> 94WE0015A <entity> Kiev </entity> <entity> SILSKI VISTI </entity> in Ukrainian <entity> 1 Jul 93 </entity> p 1
train-809	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-809_16k.wav:0:144902	9509	144902	<triplet> Keen Corp. <subj> New York <obj> Base <triplet> Eagle-Picher Industries <subj> Cincinnati <obj> Base	0	en	<entity> Keen Corp. </entity> of <entity> New York </entity> ; and <entity> Eagle-Picher Industries </entity> of <entity> Cincinnati </entity> , claiming the companies failed to warn him of the risk.
train-810	SpeechRE/IWSLT/Datasets/conll04/audio-1/train/train-810_16k.wav:0:130787	8627	130787	<triplet> George Eastman <subj> Waterville , N. Y. <obj> Live	0	en	In 1854 , <entity> George Eastman </entity> , inventor of the <entity> Kodak </entity> camera , was born in <entity> Waterville , N. Y. </entity>
